03.02.2017  0:00:00,53 - lsm, INFO, ALL IS WELL  
03.02.2017  0:56:26,09 - lsm, INFO, ALL IS WELL  
03.02.2017  0:56:40,30 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  0:56:40,65 - lsm, INFO, ALL IS WELL  
03.02.2017  0:56:55,06 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  0:56:55,42 - lsm, INFO, ALL IS WELL  
03.02.2017  0:57:09,85 - lsm, INFO, ALL IS WELL  
03.02.2017  0:57:24,09 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  0:57:24,46 - lsm, INFO, ALL IS WELL  
03.02.2017  0:57:38,88 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  0:57:39,24 - lsm, INFO, ALL IS WELL  
03.02.2017  0:57:53,67 - lsm, INFO, ALL IS WELL  
03.02.2017  0:58:07,94 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  0:58:08,29 - lsm, INFO, ALL IS WELL  
03.02.2017  0:58:22,74 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  0:58:23,11 - lsm, INFO, ALL IS WELL  
03.02.2017  0:58:37,54 - lsm, INFO, ALL IS WELL  
03.02.2017  0:58:51,76 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  0:58:52,13 - lsm, INFO, ALL IS WELL  
03.02.2017  0:59:06,57 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  0:59:06,93 - lsm, INFO, ALL IS WELL  
03.02.2017  0:59:21,34 - lsm, INFO, ALL IS WELL  
03.02.2017  0:59:35,57 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  0:59:35,92 - lsm, INFO, ALL IS WELL  
03.02.2017  0:59:50,38 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  0:59:50,76 - lsm, INFO, ALL IS WELL  
03.02.2017  1:00:05,16 - lsm, INFO, ALL IS WELL  
03.02.2017  1:00:19,47 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:00:19,85 - lsm, INFO, ALL IS WELL  
03.02.2017  1:00:34,29 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:00:34,69 - lsm, INFO, ALL IS WELL  
03.02.2017  1:00:49,12 - lsm, INFO, ALL IS WELL  
03.02.2017  1:01:03,38 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:01:03,73 - lsm, INFO, ALL IS WELL  
03.02.2017  1:01:18,20 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:01:18,55 - lsm, INFO, ALL IS WELL  
03.02.2017  1:01:32,97 - lsm, INFO, ALL IS WELL  
03.02.2017  1:01:47,22 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:01:47,58 - lsm, INFO, ALL IS WELL  
03.02.2017  1:02:02,11 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:02:02,48 - lsm, INFO, ALL IS WELL  
03.02.2017  1:02:16,92 - lsm, INFO, ALL IS WELL  
03.02.2017  1:02:31,18 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:02:31,57 - lsm, INFO, ALL IS WELL  
03.02.2017  1:02:46,13 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:02:46,58 - lsm, INFO, ALL IS WELL  
03.02.2017  1:03:01,08 - lsm, INFO, ALL IS WELL  
03.02.2017  1:03:15,31 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:03:15,67 - lsm, INFO, ALL IS WELL  
03.02.2017  1:03:30,12 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:03:30,47 - lsm, INFO, ALL IS WELL  
03.02.2017  1:03:44,90 - lsm, INFO, ALL IS WELL  
03.02.2017  1:03:59,14 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:03:59,49 - lsm, INFO, ALL IS WELL  
03.02.2017  1:04:13,93 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:04:14,29 - lsm, INFO, ALL IS WELL  
03.02.2017  1:04:28,75 - lsm, INFO, ALL IS WELL  
03.02.2017  1:04:43,07 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:04:43,41 - lsm, INFO, ALL IS WELL  
03.02.2017  1:04:57,88 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:04:58,22 - lsm, INFO, ALL IS WELL  
03.02.2017  1:05:12,67 - lsm, INFO, ALL IS WELL  
03.02.2017  1:05:26,92 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:05:27,26 - lsm, INFO, ALL IS WELL  
03.02.2017  1:05:41,68 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:05:42,06 - lsm, INFO, ALL IS WELL  
03.02.2017  1:05:56,48 - lsm, INFO, ALL IS WELL  
03.02.2017  1:06:10,75 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:06:11,23 - lsm, INFO, ALL IS WELL  
03.02.2017  1:06:25,74 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:06:26,11 - lsm, INFO, ALL IS WELL  
03.02.2017  1:06:40,55 - lsm, INFO, ALL IS WELL  
03.02.2017  1:06:54,83 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:06:55,18 - lsm, INFO, ALL IS WELL  
03.02.2017  1:07:09,62 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:07:09,97 - lsm, INFO, ALL IS WELL  
03.02.2017  1:07:24,69 - lsm, INFO, ALL IS WELL  
03.02.2017  1:07:39,01 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:07:39,36 - lsm, INFO, ALL IS WELL  
03.02.2017  1:07:53,79 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:07:54,16 - lsm, INFO, ALL IS WELL  
03.02.2017  1:08:08,61 - lsm, INFO, ALL IS WELL  
03.02.2017  1:08:22,85 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:08:23,22 - lsm, INFO, ALL IS WELL  
03.02.2017  1:08:37,71 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:08:38,10 - lsm, INFO, ALL IS WELL  
03.02.2017  1:08:52,52 - lsm, INFO, ALL IS WELL  
03.02.2017  1:09:06,82 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:09:07,17 - lsm, INFO, ALL IS WELL  
03.02.2017  1:09:21,65 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:09:22,04 - lsm, INFO, ALL IS WELL  
03.02.2017  1:09:36,47 - lsm, INFO, ALL IS WELL  
03.02.2017  1:09:50,72 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:09:51,09 - lsm, INFO, ALL IS WELL  
03.02.2017  1:10:05,54 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:10:05,89 - lsm, INFO, ALL IS WELL  
03.02.2017  1:10:20,31 - lsm, INFO, ALL IS WELL  
03.02.2017  1:10:34,67 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:10:35,04 - lsm, INFO, ALL IS WELL  
03.02.2017  1:10:49,48 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:10:49,88 - lsm, INFO, ALL IS WELL  
03.02.2017  1:11:04,31 - lsm, INFO, ALL IS WELL  
03.02.2017  1:11:18,57 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:11:18,92 - lsm, INFO, ALL IS WELL  
03.02.2017  1:11:33,36 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:11:33,72 - lsm, INFO, ALL IS WELL  
03.02.2017  1:11:48,18 - lsm, INFO, ALL IS WELL  
03.02.2017  1:12:02,44 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:12:02,80 - lsm, INFO, ALL IS WELL  
03.02.2017  1:12:17,23 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:12:17,59 - lsm, INFO, ALL IS WELL  
03.02.2017  1:12:32,15 - lsm, INFO, ALL IS WELL  
03.02.2017  1:12:46,40 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:12:46,76 - lsm, INFO, ALL IS WELL  
03.02.2017  1:13:01,21 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:13:01,61 - lsm, INFO, ALL IS WELL  
03.02.2017  1:13:16,07 - lsm, INFO, ALL IS WELL  
03.02.2017  1:13:30,34 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:13:30,75 - lsm, INFO, ALL IS WELL  
03.02.2017  1:13:45,20 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:13:45,58 - lsm, INFO, ALL IS WELL  
03.02.2017  1:14:00,06 - lsm, INFO, ALL IS WELL  
03.02.2017  1:14:14,32 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:14:14,68 - lsm, INFO, ALL IS WELL  
03.02.2017  1:14:29,11 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:14:29,47 - lsm, INFO, ALL IS WELL  
03.02.2017  1:14:43,91 - lsm, INFO, ALL IS WELL  
03.02.2017  1:14:58,15 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:14:58,51 - lsm, INFO, ALL IS WELL  
03.02.2017  1:15:12,93 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:15:13,30 - lsm, INFO, ALL IS WELL  
03.02.2017  1:15:27,73 - lsm, INFO, ALL IS WELL  
03.02.2017  1:15:41,99 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:15:42,35 - lsm, INFO, ALL IS WELL  
03.02.2017  1:15:56,88 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:15:57,26 - lsm, INFO, ALL IS WELL  
03.02.2017  1:16:11,70 - lsm, INFO, ALL IS WELL  
03.02.2017  1:16:26,01 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:16:26,36 - lsm, INFO, ALL IS WELL  
03.02.2017  1:16:40,79 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:16:41,24 - lsm, INFO, ALL IS WELL  
03.02.2017  1:16:55,72 - lsm, INFO, ALL IS WELL  
03.02.2017  1:17:10,00 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:17:10,48 - lsm, INFO, ALL IS WELL  
03.02.2017  1:17:24,94 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:17:25,30 - lsm, INFO, ALL IS WELL  
03.02.2017  1:17:39,91 - lsm, INFO, ALL IS WELL  
03.02.2017  1:17:54,20 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:17:54,56 - lsm, INFO, ALL IS WELL  
03.02.2017  1:18:09,03 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:18:09,38 - lsm, INFO, ALL IS WELL  
03.02.2017  1:18:23,86 - lsm, INFO, ALL IS WELL  
03.02.2017  1:18:38,08 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:18:38,50 - lsm, INFO, ALL IS WELL  
03.02.2017  1:18:52,97 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:18:53,38 - lsm, INFO, ALL IS WELL  
03.02.2017  1:19:07,82 - lsm, INFO, ALL IS WELL  
03.02.2017  1:19:22,09 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:19:23,11 - lsm, INFO, ALL IS WELL  
03.02.2017  1:19:37,55 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:19:38,51 - lsm, INFO, ALL IS WELL  
03.02.2017  1:19:52,99 - lsm, INFO, ALL IS WELL  
03.02.2017  1:20:07,45 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:20:07,84 - lsm, INFO, ALL IS WELL  
03.02.2017  1:20:22,45 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:20:22,83 - lsm, INFO, ALL IS WELL  
03.02.2017  1:20:37,31 - lsm, INFO, ALL IS WELL  
03.02.2017  1:20:51,56 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:20:51,99 - lsm, INFO, ALL IS WELL  
03.02.2017  1:21:06,42 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:21:06,78 - lsm, INFO, ALL IS WELL  
03.02.2017  1:21:21,20 - lsm, INFO, ALL IS WELL  
03.02.2017  1:21:35,56 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:21:35,98 - lsm, INFO, ALL IS WELL  
03.02.2017  1:21:50,43 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:21:50,88 - lsm, INFO, ALL IS WELL  
03.02.2017  1:22:05,52 - lsm, INFO, ALL IS WELL  
03.02.2017  1:22:20,11 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:22:20,48 - lsm, INFO, ALL IS WELL  
03.02.2017  1:22:35,24 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:22:35,62 - lsm, INFO, ALL IS WELL  
03.02.2017  1:22:50,06 - lsm, INFO, ALL IS WELL  
03.02.2017  1:23:04,33 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:23:04,72 - lsm, INFO, ALL IS WELL  
03.02.2017  1:23:19,17 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:23:19,56 - lsm, INFO, ALL IS WELL  
03.02.2017  1:23:34,54 - lsm, INFO, ALL IS WELL  
03.02.2017  1:23:48,80 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:23:49,15 - lsm, INFO, ALL IS WELL  
03.02.2017  1:24:03,59 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:24:04,12 - lsm, INFO, ALL IS WELL  
03.02.2017  1:24:18,56 - lsm, INFO, ALL IS WELL  
03.02.2017  1:24:32,82 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:24:33,20 - lsm, INFO, ALL IS WELL  
03.02.2017  1:24:47,68 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:24:48,04 - lsm, INFO, ALL IS WELL  
03.02.2017  1:25:02,47 - lsm, INFO, ALL IS WELL  
03.02.2017  1:25:16,74 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:25:17,09 - lsm, INFO, ALL IS WELL  
03.02.2017  1:25:31,53 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:25:31,99 - lsm, INFO, ALL IS WELL  
03.02.2017  1:25:46,45 - lsm, INFO, ALL IS WELL  
03.02.2017  1:26:00,70 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:26:01,08 - lsm, INFO, ALL IS WELL  
03.02.2017  1:26:15,54 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:26:15,94 - lsm, INFO, ALL IS WELL  
03.02.2017  1:26:30,36 - lsm, INFO, ALL IS WELL  
03.02.2017  1:26:44,62 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:26:44,98 - lsm, INFO, ALL IS WELL  
03.02.2017  1:26:59,42 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:26:59,77 - lsm, INFO, ALL IS WELL  
03.02.2017  1:27:14,21 - lsm, INFO, ALL IS WELL  
03.02.2017  1:27:28,49 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:27:28,96 - lsm, INFO, ALL IS WELL  
03.02.2017  1:27:43,42 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:27:43,80 - lsm, INFO, ALL IS WELL  
03.02.2017  1:27:58,23 - lsm, INFO, ALL IS WELL  
03.02.2017  1:28:12,53 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:28:12,89 - lsm, INFO, ALL IS WELL  
03.02.2017  1:28:27,32 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:28:27,70 - lsm, INFO, ALL IS WELL  
03.02.2017  1:28:42,18 - lsm, INFO, ALL IS WELL  
03.02.2017  1:28:56,45 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:28:56,82 - lsm, INFO, ALL IS WELL  
03.02.2017  1:29:11,36 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:29:11,71 - lsm, INFO, ALL IS WELL  
03.02.2017  1:29:26,12 - lsm, INFO, ALL IS WELL  
03.02.2017  1:29:40,35 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:29:40,73 - lsm, INFO, ALL IS WELL  
03.02.2017  1:29:55,18 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:29:55,54 - lsm, INFO, ALL IS WELL  
03.02.2017  1:30:09,97 - lsm, INFO, ALL IS WELL  
03.02.2017  1:30:24,26 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:30:24,78 - lsm, INFO, ALL IS WELL  
03.02.2017  1:30:39,27 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:30:39,65 - lsm, INFO, ALL IS WELL  
03.02.2017  1:30:54,09 - lsm, INFO, ALL IS WELL  
03.02.2017  1:31:08,36 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:31:08,73 - lsm, INFO, ALL IS WELL  
03.02.2017  1:31:23,19 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:31:23,55 - lsm, INFO, ALL IS WELL  
03.02.2017  1:31:38,00 - lsm, INFO, ALL IS WELL  
03.02.2017  1:31:52,26 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:31:52,62 - lsm, INFO, ALL IS WELL  
03.02.2017  1:32:07,05 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:32:07,40 - lsm, INFO, ALL IS WELL  
03.02.2017  1:32:21,88 - lsm, INFO, ALL IS WELL  
03.02.2017  1:32:36,21 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:32:36,56 - lsm, INFO, ALL IS WELL  
03.02.2017  1:32:51,00 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:32:51,38 - lsm, INFO, ALL IS WELL  
03.02.2017  1:33:05,81 - lsm, INFO, ALL IS WELL  
03.02.2017  1:33:20,09 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:33:20,54 - lsm, INFO, ALL IS WELL  
03.02.2017  1:33:35,07 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:33:35,44 - lsm, INFO, ALL IS WELL  
03.02.2017  1:33:49,91 - lsm, INFO, ALL IS WELL  
03.02.2017  1:34:04,16 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:34:04,50 - lsm, INFO, ALL IS WELL  
03.02.2017  1:34:18,97 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:34:19,32 - lsm, INFO, ALL IS WELL  
03.02.2017  1:34:33,76 - lsm, INFO, ALL IS WELL  
03.02.2017  1:34:48,07 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:34:48,43 - lsm, INFO, ALL IS WELL  
03.02.2017  1:35:02,96 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:35:03,33 - lsm, INFO, ALL IS WELL  
03.02.2017  1:35:17,90 - lsm, INFO, ALL IS WELL  
03.02.2017  1:35:32,16 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:35:32,51 - lsm, INFO, ALL IS WELL  
03.02.2017  1:35:46,95 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:35:47,32 - lsm, INFO, ALL IS WELL  
03.02.2017  1:36:01,77 - lsm, INFO, ALL IS WELL  
03.02.2017  1:36:16,13 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:36:16,48 - lsm, INFO, ALL IS WELL  
03.02.2017  1:36:30,90 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:36:31,24 - lsm, INFO, ALL IS WELL  
03.02.2017  1:36:45,74 - lsm, INFO, ALL IS WELL  
03.02.2017  1:37:00,03 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:37:00,37 - lsm, INFO, ALL IS WELL  
03.02.2017  1:37:14,78 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:37:15,16 - lsm, INFO, ALL IS WELL  
03.02.2017  1:37:29,60 - lsm, INFO, ALL IS WELL  
03.02.2017  1:37:43,85 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:37:44,21 - lsm, INFO, ALL IS WELL  
03.02.2017  1:37:58,68 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:37:59,02 - lsm, INFO, ALL IS WELL  
03.02.2017  1:38:13,45 - lsm, INFO, ALL IS WELL  
03.02.2017  1:38:27,70 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:38:28,08 - lsm, INFO, ALL IS WELL  
03.02.2017  1:38:42,50 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:38:42,86 - lsm, INFO, ALL IS WELL  
03.02.2017  1:38:57,30 - lsm, INFO, ALL IS WELL  
03.02.2017  1:39:11,59 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:39:11,95 - lsm, INFO, ALL IS WELL  
03.02.2017  1:39:26,42 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:39:26,80 - lsm, INFO, ALL IS WELL  
03.02.2017  1:39:41,36 - lsm, INFO, ALL IS WELL  
03.02.2017  1:39:55,76 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:39:56,13 - lsm, INFO, ALL IS WELL  
03.02.2017  1:40:10,63 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:40:10,97 - lsm, INFO, ALL IS WELL  
03.02.2017  1:40:25,42 - lsm, INFO, ALL IS WELL  
03.02.2017  1:40:39,64 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:40:40,01 - lsm, INFO, ALL IS WELL  
03.02.2017  1:40:54,47 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:40:54,84 - lsm, INFO, ALL IS WELL  
03.02.2017  1:41:09,26 - lsm, INFO, ALL IS WELL  
03.02.2017  1:41:23,51 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:41:23,87 - lsm, INFO, ALL IS WELL  
03.02.2017  1:41:38,33 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:41:38,71 - lsm, INFO, ALL IS WELL  
03.02.2017  1:41:53,12 - lsm, INFO, ALL IS WELL  
03.02.2017  1:42:07,41 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:42:07,76 - lsm, INFO, ALL IS WELL  
03.02.2017  1:42:22,20 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:42:22,60 - lsm, INFO, ALL IS WELL  
03.02.2017  1:42:37,02 - lsm, INFO, ALL IS WELL  
03.02.2017  1:42:51,27 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:42:51,62 - lsm, INFO, ALL IS WELL  
03.02.2017  1:43:06,06 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:43:06,41 - lsm, INFO, ALL IS WELL  
03.02.2017  1:43:20,84 - lsm, INFO, ALL IS WELL  
03.02.2017  1:43:35,09 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:43:35,51 - lsm, INFO, ALL IS WELL  
03.02.2017  1:43:50,04 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:43:50,41 - lsm, INFO, ALL IS WELL  
03.02.2017  1:44:04,90 - lsm, INFO, ALL IS WELL  
03.02.2017  1:44:19,17 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:44:19,54 - lsm, INFO, ALL IS WELL  
03.02.2017  1:44:34,00 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:44:34,35 - lsm, INFO, ALL IS WELL  
03.02.2017  1:44:48,76 - lsm, INFO, ALL IS WELL  
03.02.2017  1:45:03,02 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:45:03,37 - lsm, INFO, ALL IS WELL  
03.02.2017  1:45:17,86 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:45:18,23 - lsm, INFO, ALL IS WELL  
03.02.2017  1:45:32,68 - lsm, INFO, ALL IS WELL  
03.02.2017  1:45:46,92 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:45:47,28 - lsm, INFO, ALL IS WELL  
03.02.2017  1:46:01,73 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:46:02,25 - lsm, INFO, ALL IS WELL  
03.02.2017  1:46:16,69 - lsm, INFO, ALL IS WELL  
03.02.2017  1:46:30,98 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:46:31,39 - lsm, INFO, ALL IS WELL  
03.02.2017  1:46:45,83 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:46:46,25 - lsm, INFO, ALL IS WELL  
03.02.2017  1:47:00,68 - lsm, INFO, ALL IS WELL  
03.02.2017  1:47:14,94 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:47:15,29 - lsm, INFO, ALL IS WELL  
03.02.2017  1:47:29,74 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:47:30,11 - lsm, INFO, ALL IS WELL  
03.02.2017  1:47:44,55 - lsm, INFO, ALL IS WELL  
03.02.2017  1:47:58,80 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:47:59,15 - lsm, INFO, ALL IS WELL  
03.02.2017  1:48:13,66 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:48:14,20 - lsm, INFO, ALL IS WELL  
03.02.2017  1:48:28,63 - lsm, INFO, ALL IS WELL  
03.02.2017  1:48:42,90 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:48:43,26 - lsm, INFO, ALL IS WELL  
03.02.2017  1:48:57,71 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:48:58,09 - lsm, INFO, ALL IS WELL  
03.02.2017  1:49:12,49 - lsm, INFO, ALL IS WELL  
03.02.2017  1:49:26,73 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:49:27,10 - lsm, INFO, ALL IS WELL  
03.02.2017  1:49:41,48 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:49:41,85 - lsm, INFO, ALL IS WELL  
03.02.2017  1:49:56,28 - lsm, INFO, ALL IS WELL  
03.02.2017  1:50:10,49 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:50:10,85 - lsm, INFO, ALL IS WELL  
03.02.2017  1:50:25,27 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:50:25,64 - lsm, INFO, ALL IS WELL  
03.02.2017  1:50:40,07 - lsm, INFO, ALL IS WELL  
03.02.2017  1:50:54,40 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:50:54,93 - lsm, INFO, ALL IS WELL  
03.02.2017  1:51:09,43 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:51:09,77 - lsm, INFO, ALL IS WELL  
03.02.2017  1:51:24,19 - lsm, INFO, ALL IS WELL  
03.02.2017  1:51:38,48 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:51:38,84 - lsm, INFO, ALL IS WELL  
03.02.2017  1:51:53,26 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:51:53,62 - lsm, INFO, ALL IS WELL  
03.02.2017  1:52:08,05 - lsm, INFO, ALL IS WELL  
03.02.2017  1:52:22,30 - nsd, INFO, NOW IS NOT WORKING TIME  
03.02.2017  1:52:22,66 - lsm, INFO, ALL IS WELL  
03.02.2017  1:52:37,08 - mtbpro, WARNING, NOT RUNNIG  
03.02.2017  1:52:37,46 - lsm, INFO, ALL IS WELL  
